order_id,user_id,first_click_source,order_timestamp
115288,92060,Adwords,2023-06-29 04:26:16+00:00
116116,92709,Adwords,2025-07-10 03:19:03+00:00
7632,6178,Adwords,2022-09-01 20:06:15+00:00
122564,97853,Adwords,2021-01-24 00:53:30+00:00
87565,69874,Adwords,2025-08-12 22:24:39+00:00
90465,72155,Adwords,2025-07-29 13:14:56+00:00
95811,76470,Adwords,2023-01-14 13:15:01+00:00
33486,26821,Adwords,2025-11-27 02:47:04+00:00
68559,54803,Adwords,2022-08-06 21:08:03+00:00
67846,54260,Adwords,2024-05-07 12:59:53+00:00
77190,61739,Adwords,2024-02-14 19:15:59+00:00
80189,64064,Adwords,2022-08-10 21:46:23+00:00
15522,12438,Adwords,2025-03-15 09:07:00+00:00
21101,16971,Adwords,2025-03-21 08:37:48+00:00
24734,19836,Adwords,2022-02-26 02:12:41+00:00
104861,83739,Adwords,2023-08-02 22:58:57+00:00
58329,46644,Adwords,2020-07-19 05:49:03+00:00
102488,81841,Adwords,2025-10-07 06:19:57+00:00
98351,78523,Adwords,2023-12-11 03:54:54+00:00
23692,18992,Adwords,2024-11-18 13:39:32+00:00
67503,53983,Adwords,2024-01-02 01:38:46+00:00
43656,34872,Adwords,2024-10-06 01:20:08+00:00
13534,10825,Adwords,2022-08-06 19:47:09+00:00
24814,19891,Adwords,2020-11-03 02:03:19+00:00
24945,20005,Adwords,2020-11-06 04:46:49+00:00
14646,11736,Adwords,2025-10-12 18:10:46+00:00
20252,16301,Adwords,2023-09-05 09:00:41+00:00
47037,37598,Adwords,2025-10-09 17:22:40+00:00
77832,62231,Adwords,2021-06-18 11:53:04+00:00
94736,75573,Adwords,2024-11-27 04:39:47+00:00
112302,89678,Adwords,2023-12-27 23:13:03+00:00
118911,94943,Adwords,2023-01-16 17:17:35+00:00
119719,95607,Adwords,2020-06-30 14:06:33+00:00
47906,38288,Adwords,2021-11-24 14:26:24+00:00
54063,43226,Adwords,2025-10-15 02:54:48+00:00
121271,96828,Adwords,2025-10-02 19:20:52+00:00
124962,99723,Adwords,2025-06-05 18:47:35+00:00
121896,97331,Adwords,2021-07-22 16:47:01+00:00
2709,2166,Adwords,2025-12-12 01:09:06+00:00
43758,34947,Adwords,2025-09-09 03:10:52+00:00
67496,53979,Adwords,2025-12-08 19:16:15+00:00
48560,38814,Adwords,2024-04-16 18:28:46+00:00
123106,98284,Adwords,2025-08-03 15:33:52+00:00
92061,73439,Adwords,2023-04-27 19:01:15+00:00
39132,31334,Adwords,2025-08-02 14:56:00+00:00
154,126,Adwords,2023-05-09 18:01:02+00:00
96823,77299,Adwords,2025-12-07 03:18:18+00:00
46951,37527,Adwords,2023-05-11 16:47:24+00:00
89821,71642,Adwords,2025-01-03 20:56:34+00:00
23243,18636,Adwords,2024-10-01 15:32:25+00:00
91071,72636,Adwords,2025-12-17 09:16:42+00:00
109752,87645,Adwords,2023-08-26 23:31:55+00:00
10450,8398,Adwords,2023-12-02 07:01:27+00:00
120304,96071,Adwords,2021-09-24 19:25:00+00:00
53108,42450,Adwords,2021-08-06 06:42:40+00:00
7558,6128,Adwords,2022-05-05 02:22:40+00:00
105290,84079,Adwords,2025-12-29 22:16:15.656142+00:00
76489,61188,Adwords,2025-12-27 10:18:20+00:00
104009,83061,Adwords,2024-05-05 03:42:41+00:00
15008,12015,Adwords,2023-06-10 11:23:17+00:00
23466,18812,Adwords,2025-08-09 23:05:52+00:00
42463,33929,Adwords,2025-10-12 07:45:20+00:00
56099,44854,Adwords,2025-01-06 10:15:27+00:00
23987,19229,Adwords,2025-11-09 06:17:05+00:00
85205,67978,Adwords,2024-04-18 10:05:08+00:00
39189,31377,Adwords,2025-12-11 13:39:58+00:00
103788,82898,Adwords,2021-08-15 09:32:51+00:00
114540,91462,Adwords,2025-12-15 00:54:10+00:00
68951,55158,Adwords,2023-10-14 01:18:34+00:00
29349,23499,Adwords,2025-12-15 13:44:09+00:00
85170,67948,Adwords,2023-07-12 02:07:47+00:00
104453,83417,Adwords,2020-06-12 08:35:52+00:00
1365,1086,Adwords,2024-09-08 17:12:35+00:00
63914,51131,Adwords,2025-09-01 03:11:01+00:00
36575,29349,Adwords,2024-02-04 09:48:13+00:00
40661,32483,Adwords,2025-10-18 01:57:23+00:00
48150,38488,Adwords,2025-10-08 16:09:23+00:00
61618,49240,Adwords,2025-03-25 05:59:51+00:00
50486,40311,Adwords,2025-07-29 10:08:32+00:00
73278,58620,Adwords,2025-12-06 06:06:53+00:00
109435,87400,Adwords,2021-02-08 21:09:13+00:00
113206,90404,Adwords,2023-10-02 20:54:53+00:00
66573,53218,Adwords,2025-12-18 15:13:21+00:00
24600,19726,Adwords,2024-03-18 14:29:36+00:00
67052,53617,Adwords,2025-12-29 08:02:23.318124+00:00
91987,73384,Adwords,2023-06-06 21:22:43+00:00
93258,74396,Adwords,2024-09-19 07:26:51+00:00
107250,85658,Adwords,2025-06-13 01:01:14+00:00
38444,30825,Adwords,2022-11-08 01:40:21+00:00
93226,74364,Adwords,2021-08-26 19:59:13+00:00
61421,49085,Adwords,2025-12-02 03:31:54+00:00
48658,38898,Adwords,2025-08-23 06:18:48+00:00
2891,2305,Adwords,2021-12-02 08:44:42+00:00
22334,17942,Adwords,2025-03-29 19:14:35+00:00
71411,57132,Adwords,2023-09-23 09:53:32+00:00
104710,83620,Adwords,2020-07-18 05:47:39+00:00
109620,87543,Adwords,2024-07-26 17:41:25+00:00
38806,31083,Adwords,2025-10-14 04:37:08+00:00
67732,54168,Adwords,2025-05-01 09:55:04+00:00
102509,81858,Adwords,2021-02-20 17:21:19+00:00
51643,41239,Adwords,2024-06-16 12:54:15+00:00
52453,41933,Adwords,2024-12-08 05:28:56+00:00
104223,83226,Adwords,2025-08-23 22:45:38+00:00
61302,48992,Adwords,2024-03-27 10:06:39+00:00
109332,87312,Adwords,2023-01-16 13:15:25+00:00
58305,46622,Adwords,2025-08-20 21:10:50+00:00
66538,53187,Adwords,2024-01-29 19:54:12+00:00
17809,14305,Adwords,2023-09-02 20:23:58+00:00
42902,34272,Adwords,2025-07-26 01:31:51+00:00
50634,40437,Adwords,2025-06-26 20:58:02+00:00
49582,39603,Adwords,2022-07-05 13:18:48+00:00
54058,43222,Adwords,2022-06-02 07:06:22+00:00
77057,61630,Adwords,2024-07-31 09:23:13+00:00
69506,55608,Adwords,2025-12-01 00:27:26+00:00
59667,47692,Adwords,2024-03-22 17:54:05+00:00
66811,53430,Adwords,2023-11-20 18:24:50+00:00
84591,67501,Adwords,2024-08-28 09:06:23+00:00
71706,57358,Adwords,2019-09-03 14:22:49+00:00
19574,15739,Adwords,2025-10-14 14:06:42+00:00
2676,2137,Adwords,2025-04-29 00:00:23+00:00
11695,9358,Adwords,2025-10-30 23:49:59+00:00
47072,37618,Adwords,2020-10-05 20:52:27+00:00
95922,76560,Adwords,2025-09-30 09:23:14+00:00
120081,95890,Adwords,2025-05-08 14:06:23+00:00
90946,72524,Adwords,2023-08-12 17:27:20+00:00
36699,29438,Adwords,2025-09-19 06:28:03+00:00
83285,66458,Adwords,2025-05-19 11:31:53+00:00
52161,41682,Adwords,2021-06-14 10:50:58+00:00
53969,43136,Adwords,2025-05-12 09:07:02+00:00
97641,77930,Adwords,2025-12-29 16:56:54.772805+00:00
41328,33006,Adwords,2025-11-11 01:50:46+00:00
96267,76844,Adwords,2024-06-08 03:56:23+00:00
36075,28968,Adwords,2025-10-08 21:16:52+00:00
24847,19917,Adwords,2024-03-15 07:49:15+00:00
26949,21594,Adwords,2025-11-28 02:17:31+00:00
114464,91404,Adwords,2023-07-03 11:36:59+00:00
52303,41811,Adwords,2023-07-25 23:35:19+00:00
9627,7730,Adwords,2024-01-14 15:59:02+00:00
46343,37027,Adwords,2023-09-05 17:29:45+00:00
30883,24732,Adwords,2022-08-26 14:56:10+00:00
34451,27607,Adwords,2025-10-16 18:08:36+00:00
75896,60737,Adwords,2025-09-28 21:13:22+00:00
21275,17106,Adwords,2022-11-25 22:32:33+00:00
69475,55585,Adwords,2024-02-16 15:40:49+00:00
119892,95729,Adwords,2023-05-20 18:55:17+00:00
120884,96523,Adwords,2024-08-12 10:54:59+00:00
125130,99853,Adwords,2022-07-11 16:11:45+00:00
7411,6010,Adwords,2025-11-08 10:31:30+00:00
50670,40465,Adwords,2024-07-14 08:49:38+00:00
26866,21525,Adwords,2024-08-13 02:13:43+00:00
50643,40445,Adwords,2023-07-16 06:44:26+00:00
92004,73398,Adwords,2025-12-18 23:11:22+00:00
122281,97625,Adwords,2022-07-05 00:18:02+00:00
15087,12076,Adwords,2024-12-14 17:35:06+00:00
89128,71111,Adwords,2025-07-31 18:16:45+00:00
93243,74386,Adwords,2023-08-10 09:24:51+00:00
114391,91346,Adwords,2024-11-14 03:21:15+00:00
108873,86951,Adwords,2025-07-01 14:17:38+00:00
347,277,Adwords,2020-12-14 18:00:48+00:00
83589,66699,Adwords,2024-10-24 23:09:28+00:00
97172,77578,Adwords,2021-01-10 03:44:02+00:00
17675,14194,Adwords,2025-07-29 09:53:30+00:00
65952,52718,Adwords,2022-10-31 11:22:31+00:00
124066,99016,Adwords,2024-04-14 02:56:50+00:00
89158,71135,Adwords,2024-05-16 12:08:18+00:00
85294,68036,Adwords,2022-09-09 19:37:28+00:00
75838,60695,Adwords,2023-06-14 06:29:09+00:00
110610,88300,Adwords,2024-05-24 19:30:08+00:00
43345,34631,Adwords,2025-11-08 22:21:05+00:00
67247,53777,Adwords,2024-09-20 08:51:03+00:00
118293,94424,Adwords,2025-04-01 21:50:24+00:00
12433,9948,Adwords,2025-05-21 08:37:28+00:00
109875,87749,Adwords,2024-02-19 23:50:18+00:00
83060,66291,Adwords,2024-07-04 08:43:13+00:00
106326,84909,Adwords,2024-02-09 08:29:20+00:00
102153,81595,Adwords,2025-09-10 07:28:43+00:00
62667,50110,Adwords,2024-06-12 14:15:12+00:00
99388,79368,Adwords,2023-12-02 09:15:17+00:00
36317,29147,Adwords,2025-11-20 03:53:55+00:00
112291,89670,Adwords,2025-07-11 04:33:06+00:00
27410,21955,Adwords,2025-09-24 01:06:52+00:00
12327,9860,Adwords,2024-11-16 19:25:08+00:00
52269,41780,Adwords,2025-11-05 05:29:15+00:00
85382,68094,Adwords,2025-07-23 06:00:04+00:00
110178,87959,Adwords,2025-12-20 08:34:06+00:00
69752,55791,Adwords,2025-12-01 05:05:58+00:00
106500,85059,Adwords,2023-01-07 04:08:06+00:00
68537,54786,Adwords,2024-08-15 00:22:44+00:00
106913,85385,Adwords,2023-05-04 07:01:33+00:00
46727,37343,Adwords,2024-07-07 16:22:16+00:00
42128,33662,Adwords,2024-08-08 14:24:11+00:00
59388,47466,Adwords,2023-08-10 17:33:40+00:00
75187,60163,Adwords,2024-03-26 04:58:21+00:00
102893,82160,Adwords,2023-09-30 13:36:09+00:00
111019,88641,Adwords,2021-01-04 04:38:32+00:00
54666,43695,Adwords,2025-12-14 20:26:51+00:00
77642,62087,Adwords,2023-12-31 10:41:10+00:00
85367,68086,Adwords,2025-05-04 03:49:17+00:00
48745,38962,Adwords,2021-11-10 21:12:01+00:00
39534,31638,Adwords,2024-03-06 09:07:52+00:00
99810,79689,Adwords,2023-09-05 20:08:46+00:00
102405,81775,Adwords,2023-09-01 18:45:08+00:00
200,166,Adwords,2023-05-08 20:48:43+00:00
9059,7259,Adwords,2024-11-13 04:32:30+00:00
101043,80671,Adwords,2023-02-27 08:52:19+00:00
6979,5665,Adwords,2025-06-11 06:28:07+00:00
28834,23076,Adwords,2022-01-28 18:58:46+00:00
33977,27205,Adwords,2021-08-29 17:39:45+00:00
78278,62566,Adwords,2024-09-13 21:01:24+00:00
91639,73090,Adwords,2020-10-16 21:29:16+00:00
17286,13883,Adwords,2024-04-20 19:11:37+00:00
29493,23607,Adwords,2025-09-24 11:03:29+00:00
71649,57318,Adwords,2024-07-22 06:10:10+00:00
111939,89386,Adwords,2024-02-07 10:28:11+00:00
12375,9897,Adwords,2019-12-19 09:52:38+00:00
3919,3175,Adwords,2025-09-07 06:54:04+00:00
23894,19158,Adwords,2025-10-19 18:38:42+00:00
78392,62651,Adwords,2025-12-29 07:29:07+00:00
2295,1831,Adwords,2025-05-18 04:22:37+00:00
63734,50978,Adwords,2019-10-03 15:59:56+00:00
46682,37307,Adwords,2025-12-16 02:05:48+00:00
94229,75147,Adwords,2020-11-18 13:19:42+00:00
120667,96343,Adwords,2021-02-27 23:08:13+00:00
71669,57331,Adwords,2022-06-29 11:49:37+00:00
24817,19895,Adwords,2024-09-21 07:33:45+00:00
28839,23083,Adwords,2023-02-20 09:41:58+00:00
45631,36447,Adwords,2025-07-03 17:58:20+00:00
111142,88737,Adwords,2021-05-01 21:45:26+00:00
70978,56778,Adwords,2022-11-13 07:23:26+00:00
23753,19046,Adwords,2025-05-24 16:44:00+00:00
117671,93944,Adwords,2025-05-29 07:41:35+00:00
70237,56153,Adwords,2025-03-07 23:35:56+00:00
91891,73305,Adwords,2025-10-11 07:37:55+00:00
693,563,Adwords,2022-01-21 23:28:07+00:00
30021,24042,Adwords,2025-12-09 11:35:17+00:00
74681,59756,Adwords,2024-02-05 11:42:54+00:00
14239,11397,Adwords,2022-08-04 07:18:58+00:00
91716,73151,Adwords,2025-12-28 02:00:10.204530+00:00
46832,37430,Adwords,2025-10-30 06:27:17+00:00
92280,73603,Adwords,2025-05-24 17:12:19+00:00
63561,50832,Adwords,2025-09-26 18:37:56+00:00
83372,66528,Adwords,2024-12-18 10:59:13+00:00
22227,17849,Adwords,2025-10-07 18:50:29+00:00
65230,52172,Adwords,2025-01-10 19:27:43+00:00
108996,87056,Adwords,2022-10-23 08:24:07+00:00
58029,46379,Adwords,2024-07-18 08:57:54+00:00
15346,12296,Adwords,2024-12-29 15:25:09+00:00
46610,37250,Adwords,2024-06-08 03:58:11+00:00
17028,13692,Adwords,2024-08-31 22:56:05+00:00
61256,48957,Adwords,2025-12-27 15:43:45.572258+00:00
113552,90666,Adwords,2025-08-02 21:39:44+00:00
27181,21778,Adwords,2024-11-21 08:09:25+00:00
33060,26453,Adwords,2024-04-12 06:07:05+00:00
90837,72434,Adwords,2023-04-25 22:33:29+00:00
47199,37731,Adwords,2021-10-05 01:17:36+00:00
18937,15217,Adwords,2025-03-25 17:03:45+00:00
42629,34057,Adwords,2025-09-15 04:13:58+00:00
62037,49583,Adwords,2025-10-25 07:43:09+00:00
105670,84390,Adwords,2023-01-09 23:29:49+00:00
24974,20030,Adwords,2021-03-26 01:20:20+00:00
59334,47422,Adwords,2024-11-14 03:23:58+00:00
64757,51806,Adwords,2025-09-13 17:49:26+00:00
70624,56496,Adwords,2025-12-02 21:41:30+00:00
112461,89806,Adwords,2021-10-10 15:35:38+00:00
114819,91692,Adwords,2023-05-20 13:45:59+00:00
957,775,Adwords,2024-12-26 05:39:11+00:00
103399,82581,Adwords,2021-09-17 11:27:41+00:00
6289,5123,Adwords,2020-01-30 16:43:17+00:00
109835,87717,Adwords,2023-10-24 06:07:53+00:00
122070,97475,Adwords,2022-05-14 06:50:44+00:00
50662,40458,Adwords,2025-12-28 01:42:32+00:00
82119,65541,Adwords,2025-11-17 07:31:31+00:00
93281,74411,Adwords,2025-12-08 03:10:47+00:00
1189,955,Adwords,2025-03-19 12:44:10+00:00
65963,52725,Adwords,2025-03-02 08:16:35+00:00
39525,31627,Adwords,2025-01-08 00:15:44+00:00
19149,15387,Adwords,2025-07-26 20:58:58+00:00
96262,76841,Adwords,2022-11-29 01:30:54+00:00
103815,82917,Adwords,2021-12-02 14:16:34+00:00
35370,28383,Adwords,2025-04-19 02:43:04+00:00
81178,64815,Adwords,2022-10-07 17:10:45+00:00
105879,84549,Adwords,2020-04-18 20:34:41+00:00
115969,92594,Adwords,2024-01-28 01:25:33+00:00
116464,93000,Adwords,2024-11-28 08:46:55+00:00
16538,13280,Adwords,2021-10-05 12:13:38+00:00
114758,91636,Adwords,2025-10-16 16:51:18+00:00
58668,46912,Adwords,2025-07-06 05:14:28+00:00
64276,51435,Adwords,2025-03-25 03:14:11+00:00
92912,74101,Adwords,2025-10-16 15:49:03+00:00
52075,41607,Adwords,2022-08-23 12:47:23+00:00
33474,26811,Adwords,2023-08-08 17:32:09+00:00
78539,62765,Adwords,2024-03-22 20:30:44+00:00
50487,40312,Adwords,2022-05-29 14:44:28+00:00
26668,21354,Adwords,2025-10-20 15:34:30+00:00
87573,69882,Adwords,2022-12-22 15:28:03+00:00
50938,40687,Adwords,2023-01-14 14:37:21+00:00
61469,49121,Adwords,2022-03-08 05:11:34+00:00
92763,73986,Adwords,2025-12-29 08:50:53.529783+00:00
116341,92893,Adwords,2025-12-10 01:32:30+00:00
49495,39533,Adwords,2024-07-13 18:45:24+00:00
56240,44959,Adwords,2024-08-01 02:15:57+00:00
70040,55987,Adwords,2024-08-25 15:03:06+00:00
71678,57336,Adwords,2025-12-20 05:57:44+00:00
33264,26639,Adwords,2022-04-18 11:48:26+00:00
14454,11584,Adwords,2024-06-08 06:48:08+00:00
24386,19552,Adwords,2025-09-11 23:59:31+00:00
67531,54008,Adwords,2022-01-08 21:24:06+00:00
116372,92922,Adwords,2025-12-05 00:22:28+00:00
9401,7527,Adwords,2021-12-13 03:02:47+00:00
60885,48677,Adwords,2020-11-16 08:54:54+00:00
58446,46722,Adwords,2025-12-05 15:38:03+00:00
74526,59622,Adwords,2025-08-15 21:19:34+00:00
28007,22432,Adwords,2025-03-27 12:38:52+00:00
83270,66448,Adwords,2023-12-13 06:50:42+00:00
80538,64325,Adwords,2022-06-10 12:51:20+00:00
87384,69712,Adwords,2025-12-07 13:29:44+00:00
124417,99287,Adwords,2025-11-30 12:19:58+00:00
41816,33383,Adwords,2024-07-11 20:23:45+00:00
74347,59480,Adwords,2023-05-25 21:49:19+00:00
14644,11733,Adwords,2025-11-13 00:50:45+00:00
61576,49207,Adwords,2023-09-20 06:36:17+00:00
68109,54475,Adwords,2023-02-28 13:49:52+00:00
49111,39239,Adwords,2024-02-09 10:36:22+00:00
113209,90408,Adwords,2023-08-21 11:54:36+00:00
79943,63851,Adwords,2025-09-27 20:04:08+00:00
83675,66760,Adwords,2025-10-02 16:50:06+00:00
40778,32581,Adwords,2025-06-19 21:31:59+00:00
89559,71458,Adwords,2025-04-07 07:26:29+00:00
97239,77627,Adwords,2025-02-09 00:42:11+00:00
38772,31058,Adwords,2024-06-26 13:01:39+00:00
35498,28483,Adwords,2025-09-02 10:15:23+00:00
72934,58362,Adwords,2022-05-13 00:46:49+00:00
82931,66189,Adwords,2020-08-27 13:14:41+00:00
60385,48270,Adwords,2023-02-26 10:33:14+00:00
19361,15559,Adwords,2025-12-11 06:15:26+00:00
60034,47986,Adwords,2025-09-21 03:43:37+00:00
81356,64926,Adwords,2023-11-10 17:18:16+00:00
46796,37400,Adwords,2022-08-28 21:58:49+00:00
50658,40456,Adwords,2025-12-13 00:26:28+00:00
33907,27160,Adwords,2025-01-01 08:44:58+00:00
40402,32284,Adwords,2025-08-26 02:55:37+00:00
41873,33429,Adwords,2025-08-29 11:36:15+00:00
31683,25376,Adwords,2023-07-18 08:24:59+00:00
19988,16075,Adwords,2023-09-05 21:40:57+00:00
106606,85126,Adwords,2024-05-12 06:25:33+00:00
84891,67724,Adwords,2024-04-16 04:01:03+00:00
88219,70398,Adwords,2025-03-04 12:48:03+00:00
81110,64763,Adwords,2024-09-05 17:54:47+00:00
31327,25072,Adwords,2025-10-08 09:42:21+00:00
16932,13601,Adwords,2025-05-04 08:33:02+00:00
27288,21858,Adwords,2023-10-01 15:19:12+00:00
37902,30402,Adwords,2024-04-03 16:29:09+00:00
116184,92766,Adwords,2025-09-01 18:28:49+00:00
89491,71403,Adwords,2025-10-17 02:57:19+00:00
89273,71221,Adwords,2023-08-08 21:01:36+00:00
84738,67611,Adwords,2025-06-09 04:38:14+00:00
55362,44250,Adwords,2024-04-16 03:58:15+00:00
18403,14784,Adwords,2024-08-05 00:43:29+00:00
121209,96776,Adwords,2022-03-30 15:02:16+00:00
9166,7346,Adwords,2024-05-05 01:33:09+00:00
55655,44500,Adwords,2025-12-29 04:50:20+00:00
96721,77208,Adwords,2024-12-10 07:26:38+00:00
109377,87351,Adwords,2024-09-13 13:56:34+00:00
74587,59676,Adwords,2022-11-29 06:09:17+00:00
17399,13970,Adwords,2022-01-22 21:05:36+00:00
84042,67053,Adwords,2020-09-21 05:52:15+00:00
86465,68951,Adwords,2021-06-18 16:05:27+00:00
91910,73321,Adwords,2020-11-02 14:43:50+00:00
15106,12094,Adwords,2025-08-02 15:47:35+00:00
22133,17766,Adwords,2024-10-03 06:57:59+00:00
8827,7071,Adwords,2024-12-15 19:16:27+00:00
73830,59075,Adwords,2022-05-13 17:31:38+00:00
68628,54863,Adwords,2025-10-21 01:11:51+00:00
73710,58968,Adwords,2025-06-24 11:58:28+00:00
111580,89090,Adwords,2024-09-17 12:04:07+00:00
18216,14635,Adwords,2025-08-19 14:39:08+00:00
71573,57255,Adwords,2024-05-31 21:36:19+00:00
22017,17673,Adwords,2025-08-16 07:11:41+00:00
2472,1981,Adwords,2022-02-03 19:33:56+00:00
99458,79417,Adwords,2023-11-16 18:38:16+00:00
45061,35994,Adwords,2025-05-06 13:21:41+00:00
97452,77789,Adwords,2024-10-04 19:00:46+00:00
68829,55052,Adwords,2025-10-21 19:21:41+00:00
62014,49566,Adwords,2022-02-23 21:13:40+00:00
72541,58032,Adwords,2022-07-21 09:55:05+00:00
11064,8868,Adwords,2023-09-02 19:42:17+00:00
99437,79400,Adwords,2022-11-17 08:03:45+00:00
29000,23208,Adwords,2025-12-22 23:17:07+00:00
77251,61790,Adwords,2025-09-30 08:18:12+00:00
34959,28038,Adwords,2025-04-23 10:22:23+00:00
90735,72343,Adwords,2020-04-16 04:20:12+00:00
28604,22896,Adwords,2025-10-29 20:15:02+00:00
16011,12841,Adwords,2023-10-07 01:00:27+00:00
27174,21772,Adwords,2025-11-08 13:24:09+00:00
83763,66831,Adwords,2024-11-28 02:16:23+00:00
9282,7430,Adwords,2025-12-29 04:49:55.615810+00:00
120518,96220,Adwords,2024-12-15 18:12:54+00:00
53457,42726,Adwords,2025-04-17 20:52:24+00:00
53166,42489,Adwords,2025-10-11 15:20:48+00:00
75253,60211,Adwords,2020-07-23 00:09:21+00:00
7095,5759,Adwords,2025-07-17 15:03:08+00:00
36206,29056,Adwords,2024-07-02 00:55:40+00:00
39335,31484,Adwords,2022-01-02 20:41:19+00:00
122225,97589,Adwords,2025-12-26 09:04:00+00:00
91554,73030,Adwords,2025-12-20 20:25:52+00:00
91805,73218,Adwords,2025-02-09 20:35:39+00:00
83956,66980,Adwords,2025-09-24 22:42:34+00:00
91844,73258,Adwords,2025-12-11 19:04:32+00:00
52616,42062,Adwords,2024-02-21 06:37:07+00:00
44062,35188,Adwords,2023-11-21 08:40:22+00:00
53070,42427,Adwords,2024-10-01 23:59:44+00:00
68047,54436,Adwords,2025-10-25 22:32:27+00:00
121399,96936,Adwords,2024-12-23 23:12:05+00:00
3926,3181,Adwords,2024-11-28 10:44:19+00:00
96440,76983,Adwords,2020-03-05 01:55:50+00:00
81589,65112,Adwords,2025-09-17 13:07:30+00:00
1996,1584,Adwords,2024-03-14 03:13:19+00:00
63202,50543,Adwords,2023-10-30 09:10:46+00:00
103394,82575,Adwords,2023-06-06 04:11:33+00:00
81373,64943,Adwords,2023-12-26 22:34:23+00:00
45353,36228,Adwords,2025-01-30 11:31:47+00:00
60899,48690,Adwords,2020-05-07 04:41:49+00:00
50123,40031,Adwords,2024-02-22 12:41:06+00:00
40718,32534,Adwords,2025-09-27 10:11:31+00:00
41101,32838,Adwords,2022-01-04 19:10:24+00:00
14593,11696,Adwords,2023-04-28 22:29:56+00:00
124922,99698,Adwords,2024-09-18 06:11:34+00:00
57545,45997,Adwords,2022-09-08 09:00:34+00:00
19873,15983,Adwords,2024-06-26 16:37:25+00:00
111433,88985,Adwords,2025-12-08 05:03:29+00:00
23541,18873,Adwords,2024-03-29 01:29:08+00:00
124612,99449,Adwords,2024-07-27 08:30:17+00:00
9606,7714,Adwords,2023-12-07 00:30:18+00:00
72668,58137,Adwords,2024-08-10 20:32:20+00:00
78396,62654,Adwords,2023-03-22 17:17:26+00:00
71007,56799,Adwords,2025-08-24 23:49:33+00:00
7191,5831,Adwords,2024-05-26 08:28:57+00:00
28816,23061,Adwords,2023-03-13 11:49:51+00:00
36759,29476,Adwords,2024-07-02 07:50:50+00:00
23834,19109,Adwords,2025-03-30 02:57:34+00:00
47720,38133,Adwords,2025-07-03 19:54:11+00:00
96021,76645,Adwords,2021-05-03 11:50:27+00:00
96060,76669,Adwords,2021-12-14 04:11:35+00:00
95203,75941,Adwords,2025-09-23 07:18:58+00:00
60622,48464,Adwords,2024-07-31 21:56:08+00:00
84232,67214,Adwords,2022-01-09 02:10:28+00:00
106718,85231,Adwords,2025-12-21 04:20:36+00:00
61081,48828,Adwords,2025-06-25 14:51:07+00:00
38644,30972,Adwords,2025-01-30 19:20:31+00:00
123277,98414,Adwords,2025-07-22 12:40:39+00:00
122349,97681,Adwords,2025-02-28 01:26:17+00:00
13313,10649,Adwords,2022-01-09 17:45:04+00:00
64964,51962,Adwords,2023-09-06 06:48:45+00:00
38472,30845,Adwords,2024-05-09 22:14:10+00:00
2186,1744,Adwords,2025-07-17 07:00:32+00:00
72659,58131,Adwords,2025-08-18 03:28:42+00:00
100280,80045,Adwords,2025-06-20 03:05:16+00:00
91041,72613,Adwords,2023-03-18 11:09:36+00:00
10067,8076,Adwords,2025-08-24 05:45:29+00:00
79795,63739,Adwords,2025-12-26 00:51:49+00:00
10201,8183,Adwords,2025-12-06 02:03:29+00:00
14888,11924,Adwords,2020-11-07 16:06:12+00:00
49865,39820,Adwords,2024-07-04 13:04:18+00:00
75440,60362,Adwords,2024-06-10 21:30:22+00:00
115524,92246,Adwords,2024-08-23 03:57:04+00:00
17716,14225,Adwords,2025-10-20 09:00:31+00:00
79694,63666,Adwords,2025-01-29 15:53:37+00:00
92224,73560,Adwords,2024-11-08 07:37:59+00:00
113046,90290,Adwords,2023-10-30 09:52:38+00:00
47331,37833,Adwords,2021-12-10 13:39:54+00:00
40413,32291,Adwords,2025-12-18 17:56:39+00:00
12526,10029,Adwords,2024-11-02 07:09:26+00:00
102646,81965,Adwords,2025-12-20 04:26:20+00:00
115624,92325,Adwords,2025-11-09 23:01:09+00:00
93641,74689,Adwords,2025-05-30 17:50:52+00:00
891,734,Adwords,2022-03-29 05:58:30+00:00
4296,3500,Adwords,2025-03-26 14:11:15+00:00
51588,41188,Adwords,2024-04-22 03:50:52+00:00
10086,8095,Adwords,2024-07-19 06:12:48+00:00
65101,52076,Adwords,2023-10-06 19:43:02+00:00
27104,21725,Adwords,2025-05-25 18:35:04+00:00
37652,30202,Adwords,2025-10-16 10:26:30+00:00
895,737,Adwords,2022-12-25 17:25:36+00:00
119014,95026,Adwords,2023-08-16 03:09:42+00:00
35050,28110,Adwords,2024-08-26 20:13:48+00:00
52728,42161,Adwords,2024-12-02 05:36:47+00:00
88823,70882,Adwords,2025-03-12 10:22:37+00:00
41882,33438,Adwords,2025-02-09 12:59:25+00:00
68168,54528,Adwords,2025-09-19 11:19:08+00:00
98578,78705,Adwords,2025-11-23 02:44:55+00:00
87375,69700,Adwords,2025-12-05 12:49:14+00:00
107678,86016,Adwords,2025-02-13 05:23:19+00:00
98748,78852,Adwords,2025-12-29 16:55:34.171581+00:00
62593,50051,Adwords,2025-06-01 19:20:51+00:00
80720,64466,Adwords,2025-06-28 11:14:00+00:00
35843,28783,Adwords,2025-02-02 16:25:20+00:00
61971,49539,Adwords,2020-01-27 05:44:30+00:00
10682,8570,Adwords,2024-08-28 01:35:12+00:00
